repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
gereleth/hexapipes,150..240,203,2025-09-21T06:38:01Z,package.json,20,20,"GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-x574-m823-4x7w,GHSA-g5m6-hxpp-fc49,GHSA-rjjv-87mx-6x3h,GHSA-64vr-g452-qvp3,GHSA-356w-63v5-8wf4,GHSA-g4jq-h2w9-997c,GHSA-xcj6-pq6g-qj4x,GHSA-mh2x-fcqh-fmqv,GHSA-jqfw-vq24-v9c3,GHSA-8266-84wp-wv5c,GHSA-9crc-q9x8-hgqq,GHSA-8jhw-289h-jh2g,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-92r3-m2mg-pj97,GHSA-6q87-84jw-cjhp,GHSA-c24v-8rfc-w8vw,GHSA-pxg6-pf52-xh8x","CVE-2024-47764,CVE-2025-46565,CVE-2025-31486,CVE-2024-45047,CVE-2024-53261,CVE-2025-58752,CVE-2025-30208,CVE-2025-32388,CVE-2024-23331,CVE-2023-49293,CVE-2025-24964,CVE-2025-24010,CVE-2024-45812,CVE-2024-45811,CVE-2025-58751,CVE-2024-53262,CVE-2024-31207,CVE-2025-31125,CVE-2024-23641,CVE-2025-32395",5.3,"HIGH,LOW,LOW,MODERATE,MODERATE,CRITICAL,LOW,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",32
Mika-/torrent-control,150..240,202,2025-08-31T09:33:07Z,package.json,10,0,,,,,0
npm/make-fetch-happen,150..240,202,2025-09-22T06:17:35Z,package.json,17,0,,,,,0
MartinsOnuoha/countriesNowAPI,150..240,203,2025-09-19T08:01:15Z,package.json,31,2,"GHSA-7f5c-rpf4-86p8,GHSA-qwcr-r2fm-qrc7","CVE-2021-32822,CVE-2024-45590",7.5,"MODERATE,HIGH",0
hdbjlizhe/fanli,150..240,201,2025-09-10T09:15:36Z,package.json,0,0,,,,,0
cmliu/CF-Workers-DoH,150..240,201,2025-09-22T14:52:24Z,package.json,0,0,,,,,0
sindresorhus/sort-on,150..240,200,2025-08-30T07:58:30Z,package.json,4,0,,,,,0
intelligo-mn/neuro,150..240,201,2025-09-02T14:33:58Z,package.json,23,5,"GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm,GHSA-p6mc-m468-83gw,GHSA-cf4h-3jhx-xvhq,GHSA-fwr7-v2mv-hh25","CVE-2021-23337,CVE-2020-28500,CVE-2021-23358,CVE-2021-43138,CVE-2020-8203","7.2,7.8,3.3","HIGH,MODERATE,HIGH,HIGH,CRITICAL",1
euan-forrester/save-file-converter,150..240,202,2025-09-17T21:31:52Z,package.json,52,7,"GHSA-5j4c-8p2g-v4jx,GHSA-wf5p-g6vw-rhxx,GHSA-g3ch-rx76-35fx,GHSA-vc8w-jr9v-vj7f,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2024-57965,CVE-2024-9506,CVE-2023-45857,CVE-2024-6783,CVE-2025-58754,CVE-2024-6531,CVE-2025-27152",0.0,"LOW,MODERATE,MODERATE,HIGH,HIGH,MODERATE",2
boytchev/tsl-textures,150..240,200,2025-09-20T23:20:03Z,package.json,8,0,,,,,0
mike-works/vscode-fundamentals,150..240,202,2025-08-27T08:54:28Z,package.json,51,7,"GHSA-f598-mfpv-gmfx,GHSA-wrh9-cjv3-2hpw,GHSA-r2j6-p67h-q639,GHSA-vqfx-gj96-3w95,GHSA-r8f7-9pfq-mjmv,GHSA-8c25-f3mj-v6h8","CVE-2020-26226,CVE-2023-22579,CVE-2020-24025,CVE-2023-25813,CVE-2023-22578,CVE-2023-22580,CVE-2022-21227","10.0,7.5,8.1,5.3","CRITICAL,MODERATE,CRITICAL,CRITICAL,HIGH,MODERATE",3
iPzard/electron-react-python-template,150..240,200,2025-09-05T18:08:21Z,package.json,30,16,"GHSA-mpjm-v997-c4h4,GHSA-qqvq-6xgj-jw8g,GHSA-wf5p-g6vw-rhxx,GHSA-3p22-ghq8-v749,GHSA-p2jh-44qj-pf2v,GHSA-cph5-m8f7-6c5x,GHSA-p7v2-p9m8-qqg7,GHSA-vmqv-hx8q-j7mg,GHSA-77xc-hjv8-ww97,GHSA-mq8j-3h7h-p8g7,GHSA-7m48-wc93-9g85,GHSA-6r2x-8pq8-9489,GHSA-7x97-j373-85x5,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2021-39184,CVE-2021-3749,CVE-2023-44402,CVE-2023-5217,CVE-2022-29257,CVE-2025-55305,CVE-2025-58754,CVE-2022-36077,CVE-2024-46993,CVE-2023-29198,CVE-2025-27152,CVE-2023-45857,CVE-2022-21718,CVE-2024-57965,CVE-2022-29247,CVE-2023-39956","6.6,0.0","MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,HIGH,MODERATE,HIGH,HIGH",3
DarkNavySecurity/PoC,150..240,199,2025-09-11T17:51:06Z,package.json,0,0,,,,,0
yukiarimo/yuna-ai,150..240,199,2025-09-17T03:40:39Z,package.json,0,0,,,,,0
alestanalves/SendScriptWhatsAppV2,150..240,199,2025-09-20T17:57:25Z,package.json,0,0,,,,,0
JC144/EDF_Simulateur_Prix,150..240,199,2025-09-19T06:52:07Z,package.json,0,0,,,,,0
amanda-mitchell/suppress-eslint-errors,150..240,199,2025-09-09T18:34:07Z,package.json,8,1,GHSA-3xgq-45jj-v275,CVE-2024-21538,,HIGH,0
ktock/vscode-container-wasm,150..240,199,2025-09-15T10:33:46Z,package.json,21,1,GHSA-4vvj-4cpr-p986,CVE-2024-43788,6.4,MODERATE,0
sasadjolic/dom-terminal,150..240,199,2025-09-21T09:05:41Z,package.json,9,0,,,,,0
HorlogeSkynet/thunderbird-user.js,150..240,198,2025-09-19T18:05:36Z,package.json,0,0,,,,,0
jpb12/react-tree-graph,150..240,200,2025-09-22T11:44:04Z,package.json,33,0,,,,,0
ericelliott/speculation,150..240,198,2025-03-23T23:03:47Z,package.json,4,0,,,,,0
sindresorhus/grunt-eslint,150..240,198,2025-09-10T10:25:38Z,package.json,6,0,,,,,0
june07/NiM,150..240,200,2025-09-03T01:41:32Z,package.json,49,10,"GHSA-mqm9-c95h-x2p6,GHSA-j58c-ww9w-pwp5,GHSA-2qqx-w9hr-q5gx,GHSA-prc3-vjfx-vhm9,GHSA-4w4v-5hc9-xrr2,GHSA-2vrf-hf26-jrp5,GHSA-m2h2-264f-f486,GHSA-qwqh-hm9m-p5hr,GHSA-m9gf-397r-hwpg","CVE-2024-8372,CVE-2023-26118,CVE-2024-21490,CVE-2024-8373,CVE-2025-0716,CVE-2021-4231,CVE-2023-26116,CVE-2022-25844,CVE-2022-25869,CVE-2023-26117","3.5,5.3","MODERATE,MODERATE,HIGH,LOW,MODERATE,LOW,LOW,MODERATE,MODERATE",2
jelhan/croodle,150..240,200,2025-09-21T23:37:34Z,package.json,87,1,GHSA-vc8w-jr9v-vj7f,CVE-2024-6531,,MODERATE,2
worknenjoy/gitpay,150..240,202,2025-09-10T13:55:12Z,package.json,223,26,"GHSA-qrpm-p2h7-hrv2,GHSA-4vvj-4cpr-p986,GHSA-wc69-rhjr-hc9g,GHSA-2p57-rm9w-gvfp,GHSA-gxr4-xjj5-5px2,GHSA-8hfj-j24r-96c4,GHSA-29mw-wpgm-hmr9,GHSA-q58r-hwc8-rm9j,GHSA-4hjh-wcwx-xvwj,GHSA-4v9v-hfq4-rm2v,GHSA-jf85-cpcp-j695,GHSA-qwcr-r2fm-qrc7,GHSA-p6mc-m468-83gw,GHSA-wf5p-g6vw-rhxx,GHSA-p8p7-x288-28g6,GHSA-9jgg-88mc-972h,GHSA-mwcw-c2x4-8c55,GHSA-hc6q-2mpp-qw7j,GHSA-35jh-r3h4-6jhm,GHSA-78xj-cgh5-2h22,GHSA-jr5f-v2jv-69x6,GHSA-jpcq-cgw6-v4j6","CVE-2024-29415,CVE-2025-1647,CVE-2022-24785,CVE-2022-31129,CVE-2023-28155,CVE-2021-23566,BIT-drupal-2020-11022,CVE-2025-30360,CVE-2025-58754,CVE-2020-11022,CVE-2021-41120,CVE-2021-23337,CVE-2024-55565,CVE-2020-28500,CVE-2024-45590,CVE-2023-42282,CVE-2023-28154,CVE-2025-27152,CVE-2024-43788,CVE-2020-11023,CVE-2024-57965,CVE-2023-45857,CVE-2025-30359,CVE-2019-10744,CVE-2020-8203,BIT-drupal-2020-11023","7.5,7.5,6.1,0.0,7.2,4.0,9.8,7.5,7.5,6.9,6.4","HIGH,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,MODERATE,MODERATE,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE,CRITICAL,MODERATE",7
microsoft/MicrosoftEdge-Extensions,150..240,198,2025-09-18T08:33:15Z,package.json,0,0,,,,,0
hden/socketio-wildcard,150..240,198,2025-09-08T00:22:54Z,package.json,9,0,,,,,0
bahmutov/cypress-failed-log,150..240,198,2025-07-25T01:35:01Z,package.json,19,3,"GHSA-29mw-wpgm-hmr9,GHSA-p6mc-m468-83gw,GHSA-35jh-r3h4-6jhm","CVE-2021-23337,CVE-2020-28500,CVE-2020-8203",7.2,"HIGH,MODERATE,HIGH",0
niuchaobo/acfun-helper,150..240,198,2025-09-18T05:40:43Z,package.json,28,0,,,,,0
Bwmxmd254/BWM-XMD-GO,150..240,199,2025-09-22T05:44:21Z,package.json,106,18,"GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7,GHSA-8hc4-vh64-cxmj,GHSA-wf5p-g6vw-rhxx,GHSA-vqfx-gj96-3w95,GHSA-8c25-f3mj-v6h8,GHSA-vg7j-7cwx-8wgw,GHSA-f598-mfpv-gmfx,GHSA-c76h-2ccp-4975,GHSA-25hc-qcg6-38wj,GHSA-cxrh-j4jr-qwg3,GHSA-fjxv-7rqg-78g4,GHSA-m7xq-9374-9rvx,GHSA-mhxj-85r3-2x55,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-22150,CVE-2024-39338,CVE-2024-45590,CVE-2023-22579,CVE-2015-9236,CVE-2022-36313,CVE-2024-53900,CVE-2025-23061,CVE-2025-47279,CVE-2025-7783,CVE-2025-27152,CVE-2025-58754,CVE-2024-57965,CVE-2024-43796,CVE-2023-45857,CVE-2023-22578,CVE-2023-22580,CVE-2024-38355","7.5,10.0,5.3,5.0,5.5,0.0","HIGH,MODERATE,MODERATE,CRITICAL,CRITICAL,MODERATE,LOW,LOW,CRITICAL,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,CRITICAL",3
qiqihaobenben/Front-End-Basics,150..240,198,2025-04-07T08:13:43Z,package.json,6,0,,,,,0
jmoiron/monet,150..240,198,2025-09-08T16:19:08Z,package.json,0,0,,,,,0
cky-thinker/file-share,150..240,198,2025-09-08T03:47:11Z,package.json,66,15,"GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7,GHSA-8hc4-vh64-cxmj,GHSA-4vvj-4cpr-p986,GHSA-9jgg-88mc-972h,GHSA-44fp-w29j-9vj5,GHSA-hc6q-2mpp-qw7j,GHSA-968p-4wvh-cqc8,GHSA-vmqv-hx8q-j7mg,GHSA-5m5x-9j46-h678,GHSA-rv95-896h-c2vc,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-4v9v-hfq4-rm2v","CVE-2024-39338,CVE-2025-47935,CVE-2025-57665,CVE-2024-45590,CVE-2023-28154,CVE-2025-55305,CVE-2025-27152,CVE-2024-43788,CVE-2024-57965,CVE-2024-43796,CVE-2024-29041,CVE-2025-30359,CVE-2025-30360,CVE-2025-58754,CVE-2025-27789","6.4,5.0,7.5,0.0","CRITICAL,MODERATE,MODERATE,MODERATE,LOW,HIGH,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,HIGH,HIGH,HIGH",0
jihchi/mermaid.ink,150..240,198,2025-09-22T09:34:50Z,package.json,15,2,"GHSA-7rqq-prvp-x9jh,GHSA-jgmv-j7ww-jx2x","CVE-2025-54881,CVE-2025-8129",3.5,"LOW,MODERATE",0
RelaxPic/relaxpic.github.io,150..240,198,2025-09-16T07:41:50Z,package.json,0,0,,,,,0
aio-libs/aiohttp-debugtoolbar,150..240,198,2025-09-22T03:04:27Z,package.json,0,0,,,,,0
CartoDB/analytics-toolbox-core,150..240,198,2025-09-11T07:53:44Z,package.json,22,2,GHSA-gcx4-mw62-g8wm,"CVE-2024-47068,CVE-2017-1000042","6.1,6.1,6.1",HIGH,0
DerekStride/tree-sitter-sql,150..240,198,2025-09-22T17:15:52Z,package.json,5,0,,,,,0
franksun1211/TVBOX,150..240,197,2025-09-20T10:35:03Z,package.json,0,0,,,,,0
asxez/MusicBox,150..240,198,2025-09-22T13:30:56Z,package.json,21,0,,,,,0
chalk/ansi-regex,150..240,197,2025-09-09T08:43:04Z,package.json,4,0,,,,,0
AndrewSink/3D-Low-Poly-Generator,150..240,197,2025-09-10T23:12:32Z,package.json,0,0,,,,,0
LyoSU/fStikBot,150..240,197,2025-09-17T12:15:44Z,package.json,28,5,"GHSA-vg7j-7cwx-8wgw,GHSA-m7xq-9374-9rvx,GHSA-wc69-rhjr-hc9g,GHSA-pfrx-2q88-qq97","CVE-2022-33987,CVE-2024-53900,CVE-2022-31129,CVE-2025-23061,CVE-2025-5891","4.3,7.5","HIGH,CRITICAL,HIGH,MODERATE",2
sindresorhus/detect-indent,150..240,197,2025-09-16T01:53:42Z,package.json,3,0,,,,,0
ra2web/ra2web.github.io,150..240,197,2025-09-15T11:49:34Z,package.json,0,0,,,,,0
wilmoore/selectn.js,150..240,197,2025-03-02T13:32:53Z,package.json,14,0,,,,,0
EYBlockchain/starlight,150..240,197,2025-09-10T12:43:16Z,package.json,41,0,,,,,0
sindresorhus/p-props,150..240,196,2025-09-21T06:45:24Z,package.json,5,0,,,,,0
catmaid/CATMAID,150..240,196,2025-08-25T16:24:48Z,package.json,14,4,"GHSA-7x7c-qm48-pq9c,GHSA-rc3x-jf5g-xvc5,GHSA-f8q6-p94x-37v3,GHSA-xvch-5gv4-984h","CVE-2022-3517,CVE-2021-44906,CVE-2021-23495,CVE-2022-0437","7.5,5.4","CRITICAL,HIGH,MODERATE,MODERATE",1
mjau-mjau/files.photo.gallery,150..240,196,2025-09-19T00:45:53Z,package.json,0,0,,,,,0
TechForPalestine/antipalestinian-vc-funds,150..240,196,2025-09-20T01:10:45Z,package.json,1,0,,,,,0
Together-100Devs/Together,150..240,196,2025-09-11T15:44:51Z,package.json,47,13,"GHSA-g4jq-h2w9-997c,GHSA-wf5p-g6vw-rhxx,GHSA-vg7j-7cwx-8wgw,GHSA-jqfw-vq24-v9c3,GHSA-9m93-w8w6-76hh,GHSA-f825-f98c-gj3g,GHSA-h8hf-x3f4-xwgp,GHSA-m7xq-9374-9rvx,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2022-2564,CVE-2023-3696,CVE-2022-24304,CVE-2024-53900,CVE-2025-23061,CVE-2025-58751,CVE-2025-27152,CVE-2024-57965,CVE-2023-45857,CVE-2025-58754,BIT-mongoose-2023-3696,CVE-2025-58752,BIT-mongoose-2022-2564","5.3,0.0,10.0","LOW,LOW,MODERATE,HIGH,HIGH,HIGH,CRITICAL,CRITICAL,HIGH,CRITICAL",4
weDevsOfficial/wedocs-plugin,150..240,196,2025-09-19T09:28:50Z,package.json,28,6,"GHSA-mrr8-v49w-3333,GHSA-pg98-6v7f-2xfv,GHSA-7fh5-64p2-3v2j,GHSA-qq6h-5g6j-q3cm,GHSA-457r-cqc8-9vj9,GHSA-8jh9-wqpf-q52c",CVE-2023-44270,,"MODERATE,LOW,LOW,LOW,LOW,LOW",0
flashphoner/flashphoner_client,150..240,196,2025-09-19T08:20:09Z,package.json,44,5,"GHSA-g3ch-rx76-35fx,GHSA-5j4c-8p2g-v4jx,GHSA-m5pj-vjjf-4m3h,GHSA-j383-35pm-c5h4,GHSA-rm36-94g8-835r","CVE-2022-1537,CVE-2022-0436,CVE-2024-6783,CVE-2020-7729,CVE-2024-9506",7.8,"HIGH,MODERATE,HIGH,MODERATE,LOW",1
ForestAdmin/forest-express-mongoose,150..240,196,2025-09-04T14:23:27Z,package.json,38,2,GHSA-968p-4wvh-cqc8,"CVE-2025-27789,CVE-2020-26226","8.1,8.1",MODERATE,0
jbaicoianu/janusweb,150..240,196,2025-09-15T19:16:28Z,package.json,2,0,,,,,0
pieces-app/obsidian-pieces,150..240,196,2025-09-22T08:57:55Z,package.json,0,0,,,,,0
aws-samples/aws-reinvent-trivia-game,150..240,195,2025-09-13T16:47:59Z,package.json,30,0,,,,,0
wondrify/asset-pipeline,150..240,195,2025-09-21T01:34:15Z,package.json,33,4,"GHSA-j383-35pm-c5h4,GHSA-m5pj-vjjf-4m3h,GHSA-6vfc-qv3f-vr6c,GHSA-rm36-94g8-835r","CVE-2022-1537,CVE-2022-0436,CVE-2020-7729,CVE-2022-21670","5.3,7.8","MODERATE,HIGH,MODERATE,HIGH",1
fails-components/webtransport,150..240,195,2025-09-22T11:10:14Z,package.json,38,0,,,,,0
rdkcentral/Lightning,150..240,195,2025-09-15T06:32:29Z,package.json,23,13,"GHSA-g4jq-h2w9-997c,GHSA-353f-5xf4-qw67,GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-x574-m823-4x7w,GHSA-jqfw-vq24-v9c3,GHSA-64vr-g452-qvp3,GHSA-8jhw-289h-jh2g,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-356w-63v5-8wf4,GHSA-c24v-8rfc-w8vw,GHSA-xcj6-pq6g-qj4x","CVE-2023-34092,CVE-2025-46565,CVE-2025-24010,CVE-2025-31486,CVE-2024-45812,CVE-2024-45811,CVE-2025-58751,CVE-2025-58752,CVE-2025-30208,CVE-2024-23331,CVE-2024-31207,CVE-2025-31125,CVE-2025-32395",5.3,"HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",32
axelor/open-suite-webapp,150..240,195,2025-09-16T09:12:14Z,package.json,0,0,,,,,0
ONLYOFFICE/document-server-integration,150..240,195,2025-08-18T09:23:32Z,package.json,22,5,"GHSA-8hc4-vh64-cxmj,GHSA-75v8-2h7p-7m2m,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2024-39338,CVE-2024-57965,CVE-2025-58754,CVE-2025-46653,CVE-2025-27152",0.0,"HIGH,HIGH,HIGH,LOW",0
abhishekjnvk/telegram-channel-downloader,150..240,194,2025-09-22T10:16:07Z,package.json,5,0,,,,,0
tinacms/tinasaurus,150..240,195,2025-09-17T08:35:59Z,package.json,11,0,,,,,0
electron/node-rcedit,150..240,194,2025-09-02T06:44:59Z,package.json,9,1,GHSA-pfrx-2q88-qq97,CVE-2022-33987,,MODERATE,0
es-tooling/module-replacements-codemods,150..240,194,2025-09-02T11:16:04Z,package.json,7,0,,,,,0
Banno/polymer-webpack-loader,150..240,194,2025-07-27T03:55:32Z,package.json,30,3,"GHSA-3rfm-jhwj-7488,GHSA-hhq3-ff78-jv3g,GHSA-76p3-8jx3-jpfq","CVE-2022-37601,CVE-2022-37599,CVE-2022-37603",7.5,"CRITICAL,HIGH,HIGH",0
camunda/camunda-modeler-token-simulation-plugin,150..240,194,2025-09-22T11:37:38Z,package.json,8,1,GHSA-4vvj-4cpr-p986,CVE-2024-43788,6.4,MODERATE,0
nuxt-community/moment-module,150..240,194,2025-09-11T06:08:40Z,package.json,15,4,"GHSA-56x4-j7p9-fcf9,GHSA-wc69-rhjr-hc9g,GHSA-v78c-4p63-2j6c,GHSA-8hfj-j24r-96c4","CVE-2022-24785,CVE-2022-31129",7.5,"LOW,MODERATE,HIGH,HIGH",1
drachtio/drachtio-srf,150..240,194,2025-09-20T03:14:00Z,package.json,22,0,,,,,0
WyriHaximus/github-action-get-previous-tag,150..240,193,2025-09-12T06:38:39Z,package.json,0,0,,,,,0
sinedied/smoke,150..240,194,2025-09-13T18:36:20Z,package.json,17,2,"GHSA-fjgf-rc76-4x9p,GHSA-xvch-5gv4-984h","CVE-2025-7338,CVE-2021-44906",,"CRITICAL,HIGH",0
heroku/node-heroku-client,150..240,193,2025-02-26T07:56:08Z,package.json,8,0,,,,,0
humanwhocodes/mentoss,150..240,193,2025-09-12T07:01:09Z,package.json,12,1,GHSA-xf8x-j4p2-f749,CVE-2025-55303,,MODERATE,0
ApexArb/Solana-Arbitrage-Trading-Bot,150..240,193,2025-09-22T19:03:58Z,package.json,11,0,,,,,0
tronprotocol/tronbox,150..240,194,2025-09-21T23:54:27Z,package.json,51,8,"GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm,GHSA-p6mc-m468-83gw,GHSA-52f5-9888-hmc6,GHSA-cm22-4g7w-348p,GHSA-v88g-cgmw-v5xw,GHSA-89w7-5q45-r53w,GHSA-4hjh-wcwx-xvwj","CVE-2021-23337,CVE-2022-25940,CVE-2025-54798,CVE-2020-28500,CVE-2025-58754,CVE-2024-43800,CVE-2020-15366,CVE-2020-8203","7.2,5.0","HIGH,MODERATE,HIGH,LOW,LOW,MODERATE,HIGH,HIGH",0
react-component/switch,150..240,193,2025-09-19T06:30:43Z,package.json,25,1,GHSA-mvjj-gqq2-p4hw,CVE-2018-6341,6.1,MODERATE,3
egeozcan/ppipe,150..240,193,2024-08-16T15:57:00Z,package.json,8,0,,,,,0
fibo/flow-view,150..240,192,2025-08-20T06:11:50Z,package.json,0,0,,,,,0
landgreen/n-gon,150..240,192,2025-09-18T01:45:37Z,package.json,0,0,,,,,0
egoroof/browser-id3-writer,150..240,192,2025-09-02T08:56:02Z,package.json,5,0,,,,,0
Urigo/meteor-client-bundler,150..240,192,2025-09-17T06:05:00Z,package.json,10,3,"GHSA-7wpw-2hjm-89gp,GHSA-52f5-9888-hmc6","CVE-2020-28499,CVE-2025-54798,CVE-2021-23397",5.6,"HIGH,LOW",0
apache/shenyu-dashboard,150..240,193,2025-09-16T09:36:49Z,package.json,62,9,"GHSA-hrpp-h998-j3pp,GHSA-p6mc-m468-83gw,GHSA-8mmm-9v2q-x3f9,GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm,GHSA-4xc9-xhrj-v574,GHSA-x5rq-j2xg-h7qm,GHSA-9wv6-86v2-598j,GHSA-jf85-cpcp-j695","CVE-2024-45296,CVE-2021-23337,CVE-2019-1010266,CVE-2022-24999,CVE-2022-37611,CVE-2019-10744,CVE-2018-16487,CVE-2020-28500,CVE-2020-8203","7.5,7.2","HIGH,HIGH,CRITICAL,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH",1
jeerbl/webfonts-loader,150..240,192,2025-09-11T11:42:24Z,package.json,15,11,"GHSA-4x6g-3cmx-w76r,GHSA-4vrv-93c7-m92j,GHSA-4vvj-4cpr-p986,GHSA-9jgg-88mc-972h,GHSA-hpqj-7cj6-hfj8,GHSA-76p3-8jx3-jpfq,GHSA-6hwc-9h8r-3vmf,GHSA-hhq3-ff78-jv3g,GHSA-3rfm-jhwj-7488,GHSA-4v9v-hfq4-rm2v","CVE-2022-37601,CVE-2022-37599,CVE-2025-6624,CVE-2024-43788,CVE-2022-24441,CVE-2022-40764,CVE-2025-30359,CVE-2025-30360,CVE-2022-22984,CVE-2022-37603,GO-2025-3789","6.4,7.5","MODERATE,HIGH,HIGH,MODERATE,LOW,MODERATE,MODERATE,CRITICAL,HIGH,HIGH",0
dkamm/pr-quiz,150..240,193,2025-09-18T03:43:47Z,package.json,26,1,,CVE-2020-1481,8.8,,0
LoveLiveMusicPlayer/LoveLiveMusicPlayer,150..240,193,2025-09-03T10:58:12Z,package.json,119,22,"GHSA-4vvj-4cpr-p986,GHSA-339j-hqgx-qrrx,GHSA-wc69-rhjr-hc9g,GHSA-2p57-rm9w-gvfp,GHSA-8hfj-j24r-96c4,GHSA-p7v2-p9m8-qqg7,GHSA-7m48-wc93-9g85,GHSA-qqvq-6xgj-jw8g,GHSA-7x97-j373-85x5,GHSA-4hjh-wcwx-xvwj,GHSA-4v9v-hfq4-rm2v,GHSA-wf5p-g6vw-rhxx,GHSA-9jgg-88mc-972h,GHSA-9jxc-qjr9-vjxq,GHSA-hc6q-2mpp-qw7j,GHSA-p2jh-44qj-pf2v,GHSA-vmqv-hx8q-j7mg,GHSA-78xj-cgh5-2h22,GHSA-6r2x-8pq8-9489,GHSA-jr5f-v2jv-69x6","CVE-2024-29415,CVE-2022-24785,CVE-2023-39956,CVE-2023-44402,CVE-2023-5217,CVE-2022-31129,CVE-2022-29257,CVE-2025-30360,CVE-2025-58754,CVE-2023-42282,CVE-2021-23395,CVE-2023-28154,CVE-2025-55305,CVE-2025-27152,CVE-2024-46993,CVE-2023-29198,CVE-2024-57965,CVE-2023-45857,CVE-2025-30359,CVE-2024-43788,CVE-2024-39698,CVE-2022-36077","7.3,7.5,6.6,0.0,6.4,9.8","MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,HIGH,HIGH,HIGH,MODERATE,HIGH,HIGH,MODERATE,MODERATE,CRITICAL,MODERATE,LOW,HIGH,HIGH",3
