repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
digitalmethodsinitiative/zeeschuimer,240..450,284,2025-09-20T12:50:19Z,package.json,0,0,,,,,0
reactjs/translations.react.dev,240..450,284,2025-09-16T14:14:01Z,package.json,23,3,"GHSA-82v2-mx6x-wq7q,GHSA-64g7-mvw6-v9qj,GHSA-4rq4-32rv-6wp6","CVE-2022-21704,CVE-2022-0144","5.5,7.1","MODERATE,HIGH,MODERATE",3
sindresorhus/ipify,240..450,283,2025-09-19T01:29:12Z,package.json,3,0,,,,,0
openplans/shareabouts,240..450,283,2025-09-22T19:43:04Z,package.json,7,0,,,,,0
binarynonsense/comic-book-reader,240..450,283,2025-09-24T19:12:00Z,package.json,27,3,"GHSA-vmqv-hx8q-j7mg,GHSA-4hjh-wcwx-xvwj,GHSA-mhxj-85r3-2x55","CVE-2025-58754,CVE-2022-36313,CVE-2025-55305","5.5,7.5","HIGH,MODERATE,HIGH",0
hyperjump-io/json-schema,240..450,282,2025-09-24T13:58:17Z,package.json,20,0,,,,,0
R74nCom/sandboxels,240..450,282,2025-09-23T15:35:49Z,package.json,0,0,,,,,0
itsPreto/tangent,240..450,283,2025-09-22T15:55:18Z,package.json,48,4,"GHSA-vmqv-hx8q-j7mg,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-x7hr-w5r2-h6wg","CVE-2025-58754,CVE-2025-27152,CVE-2025-55305,CVE-2024-53382",7.5,"HIGH,HIGH,MODERATE,MODERATE",0
mrfrankofcc/SUBZERO-MD,240..450,282,2025-09-24T16:30:47Z,package.json,47,8,"GHSA-m7xq-9374-9rvx,GHSA-r683-j2x4-v87g,GHSA-mhxj-85r3-2x55,GHSA-x5gf-qvw8-r2rm,GHSA-jr5f-v2jv-69x6,GHSA-vg7j-7cwx-8wgw,GHSA-fjxv-7rqg-78g4,GHSA-4hjh-wcwx-xvwj","CVE-2025-58754,CVE-2022-36313,CVE-2024-53900,CVE-2022-0235,CVE-2025-5891,CVE-2025-27152,CVE-2025-7783,CVE-2025-23061","5.5,7.5,8.8","HIGH,LOW,HIGH,HIGH,HIGH,CRITICAL,CRITICAL,HIGH",5
electh/nextflux,240..450,283,2025-09-23T05:41:20Z,package.json,51,11,"GHSA-356w-63v5-8wf4,GHSA-vg6x-rcgg-rjx6,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-g4jq-h2w9-997c,GHSA-xcj6-pq6g-qj4x,GHSA-cpj6-fhp6-mr6j,GHSA-x574-m823-4x7w,GHSA-859w-5945-r5v3,GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8","CVE-2025-58754,CVE-2025-43865,CVE-2025-30208,CVE-2025-31486,CVE-2025-24010,CVE-2025-27152,CVE-2025-32395,CVE-2025-58751,CVE-2025-46565,CVE-2025-31125,CVE-2025-58752","7.5,5.3","HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",42
publiclab/Leaflet.DistortableImage,240..450,282,2025-09-06T07:25:28Z,package.json,41,9,"GHSA-4vvj-4cpr-p986,GHSA-rc3x-jf5g-xvc5,GHSA-9jgg-88mc-972h,GHSA-j383-35pm-c5h4,GHSA-m5pj-vjjf-4m3h,GHSA-4v9v-hfq4-rm2v,GHSA-hcj4-xf6x-63wj,GHSA-rm36-94g8-835r,GHSA-hc6q-2mpp-qw7j","CVE-2025-30359,CVE-2022-37602,CVE-2020-7729,CVE-2023-28154,CVE-2022-1537,CVE-2022-0436,CVE-2021-23495,CVE-2025-30360,CVE-2024-43788","5.4,6.4,7.8","MODERATE,CRITICAL,CRITICAL,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,HIGH",1
TuyaAPI/cli,240..450,282,2025-07-23T21:25:13Z,package.json,21,2,"GHSA-cm22-4g7w-348p,GHSA-gxpj-cx7g-858c","CVE-2024-43800,CVE-2017-16137",5.0,"LOW,LOW",0
jshttp/statuses,240..450,281,2025-09-16T10:01:07Z,package.json,12,0,,,,,0
xixu-me/Xget-Now,240..450,281,2025-09-24T10:46:00Z,package.json,0,0,,,,,0
bpmn-io/bpmn-js-token-simulation,240..450,281,2025-09-22T20:21:41Z,package.json,38,2,"GHSA-9jgg-88mc-972h,GHSA-4v9v-hfq4-rm2v","CVE-2025-30360,CVE-2025-30359",,"MODERATE,MODERATE",0
aws/aws-xray-sdk-node,240..450,282,2025-09-10T00:27:37Z,package.json,82,11,"GHSA-x2rg-q646-7m2v,GHSA-rrc9-gqf8-8rwg,GHSA-rv95-896h-c2vc,GHSA-455w-c45v-86rg,GHSA-qw6h-vgh9-j6wx,GHSA-3fjj-p79j-c9hh,GHSA-j383-35pm-c5h4,GHSA-m5pj-vjjf-4m3h,GHSA-rm36-94g8-835r,GHSA-jgmv-j7ww-jx2x,GHSA-593f-38f6-jp5m","CVE-2020-28472,CVE-2025-25200,CVE-2024-29041,CVE-2020-7729,CVE-2024-43796,CVE-2022-41919,CVE-2022-39288,CVE-2022-1537,CVE-2022-0436,CVE-2025-32379,CVE-2025-8129","4.2,3.5,5.0,7.8","HIGH,HIGH,MODERATE,CRITICAL,MODERATE,LOW,MODERATE,LOW,HIGH,MODERATE,HIGH",1
fofolee/uTools-quickcommand,240..450,281,2025-09-21T07:37:17Z,package.json,34,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,7.5,HIGH,0
brozeph/simple-socks,240..450,281,2025-09-12T19:50:01Z,package.json,2,1,,CVE-2022-36078,8.8,,0
tapascript/40-days-of-javascript,240..450,281,2025-09-24T07:49:35Z,package.json,9,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-58751",5.3,"LOW,LOW",0
RARgames/4gaBoards,240..450,282,2025-09-24T22:13:42Z,package.json,126,0,,,,,0
bcomnes/deploy-to-neocities,240..450,281,2025-09-24T17:35:57Z,package.json,12,0,,,,,0
unicode-org/message-format-wg,240..450,281,2025-09-24T08:25:46Z,package.json,0,0,,,,,0
zkat/pacote-old,240..450,281,2025-06-11T12:14:10Z,package.json,28,1,GHSA-f5x3-32g6-xq36,CVE-2024-28863,,MODERATE,0
noopkat/electric-io,240..450,281,2025-08-25T16:41:54Z,package.json,48,11,"GHSA-rrrm-qjm4-v8hf,GHSA-4vvj-4cpr-p986,GHSA-rv95-896h-c2vc,GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7,GHSA-25hc-qcg6-38wj,GHSA-g3ch-rx76-35fx,GHSA-5j4c-8p2g-v4jx,GHSA-5v2h-r2cx-5xgj,GHSA-968p-4wvh-cqc8,GHSA-hc6q-2mpp-qw7j","CVE-2022-21681,CVE-2023-28154,CVE-2024-29041,CVE-2024-43796,CVE-2022-21680,CVE-2024-45590,CVE-2024-6783,CVE-2024-38355,CVE-2024-9506,CVE-2025-27789,CVE-2024-43788","7.5,6.4,7.5,5.0","HIGH,HIGH,CRITICAL,MODERATE,LOW,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,LOW",0
FormidableLabs/serverless-jetpack,240..450,280,2025-09-03T18:51:59Z,package.json,37,3,"GHSA-qw6h-vgh9-j6wx,GHSA-rv95-896h-c2vc,GHSA-h97f-5258-5593","CVE-2021-38384,CVE-2024-43796,CVE-2024-29041",5.0,"CRITICAL,MODERATE,LOW",0
ember-graphql/ember-apollo-client,240..450,280,2025-08-20T17:12:30Z,package.json,48,2,"GHSA-4vvj-4cpr-p986,GHSA-hc6q-2mpp-qw7j","CVE-2024-43788,CVE-2023-28154",6.4,"CRITICAL,MODERATE",0
Project-Sloth/ps-mdt,240..450,280,2025-09-23T21:20:10Z,package.json,0,0,,,,,0
open-wc/custom-elements-manifest,240..450,280,2025-09-18T17:31:25Z,package.json,35,2,"GHSA-67mh-4wv8-2f99,GHSA-p8p7-x288-28g6","CVE-2021-29935,CVE-2023-28155","7.3,7.3","MODERATE,MODERATE",0
ading2210/edpuzzle-answers,240..450,279,2025-09-24T15:58:22Z,package.json,3,0,,,,,0
loopbackio/loopback-datasource-juggler,240..450,279,2025-09-14T03:04:19Z,package.json,26,0,,,,,0
GoogleCloudPlatform/dialogflow-integrations,240..450,280,2025-09-14T18:09:11Z,package.json,96,14,"GHSA-rv95-896h-c2vc,GHSA-8hc4-vh64-cxmj,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7,GHSA-wf5p-g6vw-rhxx,GHSA-hcrg-fc28-fcg5,GHSA-776f-qx25-q3cc,GHSA-cph5-m8f7-6c5x,GHSA-29mw-wpgm-hmr9,GHSA-p6mc-m468-83gw,GHSA-35jh-r3h4-6jhm,GHSA-p8p7-x288-28g6","CVE-2025-58754,CVE-2024-39338,CVE-2023-28155,CVE-2024-29041,CVE-2021-3749,CVE-2025-27152,CVE-2024-43796,CVE-2021-23337,CVE-2024-45590,CVE-2025-25283,CVE-2020-8203,CVE-2023-45857,CVE-2023-0842,CVE-2020-28500","7.5,7.5,6.1,7.5,7.5,5.0,5.0,7.2,5.0,7.5","MODERATE,HIGH,HIGH,HIGH,MODERATE,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,MODERATE,LOW,MODERATE,MODERATE,LOW,HIGH,MODERATE,HIGH,MODERATE,LOW,MODERATE,HIGH,HIGH,HIGH",1
Cloudable-dev/netgoat,240..450,279,2025-09-25T02:02:02Z,package.json,188,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,7.5,HIGH,0
microlinkhq/top-user-agents,240..450,278,2025-09-22T23:17:57Z,package.json,17,0,,,,,0
holepunchto/hyperbee,240..450,279,2025-09-11T19:41:53Z,package.json,21,0,,,,,0
Asana/node-asana,240..450,278,2025-09-24T17:28:38Z,package.json,25,0,,,,,0
huhu/query.rs,240..450,279,2025-09-15T04:29:10Z,package.json,37,16,"GHSA-64vr-g452-qvp3,GHSA-9crc-q9x8-hgqq,GHSA-92r3-m2mg-pj97,GHSA-c24v-8rfc-w8vw,GHSA-6q87-84jw-cjhp,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-jqfw-vq24-v9c3,GHSA-8jhw-289h-jh2g,GHSA-356w-63v5-8wf4,GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-vhxf-7vqr-mrjg,GHSA-g4jq-h2w9-997c,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8","CVE-2024-23331,CVE-2024-45811,CVE-2025-30208,CVE-2025-31486,CVE-2025-24010,CVE-2024-31207,CVE-2024-45812,CVE-2025-32395,CVE-2025-58751,CVE-2025-32388,CVE-2025-24964,CVE-2023-49293,CVE-2025-46565,CVE-2025-31125,CVE-2025-58752,CVE-2025-26791","5.3,5.3","MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,CRITICAL",42
aws-cloudformation/cfn-lint-visual-studio-code,240..450,278,2025-08-28T15:31:37Z,package.json,25,0,,,,,0
G-dH/vertical-workspaces,240..450,277,2025-09-24T15:34:12Z,package.json,0,0,,,,,0
ccbikai/ip-api,240..450,278,2025-09-24T08:55:04Z,package.json,4,0,,,,,0
xojs/eslint-config-xo,240..450,277,2025-09-17T10:24:34Z,package.json,7,0,,,,,0
fannarsh/country-list,240..450,276,2025-09-05T10:07:52Z,package.json,2,0,,,,,0
rvagg/bole,240..450,277,2025-09-24T23:53:54Z,package.json,7,0,,,,,0
babalae/bettergi-scripts-list,240..450,276,2025-09-24T19:18:35Z,package.json,0,0,,,,,0
killemov/Shift,240..450,276,2025-09-17T23:14:29Z,package.json,0,0,,,,,0
mcollina/close-with-grace,240..450,276,2025-09-24T06:18:41Z,package.json,5,0,,,,,0
tsaridas/stremio-docker,240..450,275,2025-09-22T11:05:47Z,package.json,0,0,,,,,0
shy1132/VacuumTube,240..450,276,2025-09-24T18:43:56Z,package.json,4,1,GHSA-vmqv-hx8q-j7mg,CVE-2025-55305,,MODERATE,0
sindresorhus/wait-for-localhost,240..450,275,2025-09-10T22:10:54Z,package.json,4,0,,,,,0
semantic-release/npm,240..450,276,2025-09-23T10:03:21Z,package.json,27,2,GHSA-c2qf-rxjj-qqgw,"CVE-2022-25883,CVE-2020-26226","5.3,8.1",HIGH,0
ashraf-kabir/mern-ecommerce,240..450,276,2025-09-24T20:59:20Z,package.json,39,3,"GHSA-4hjh-wcwx-xvwj,GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-58754,CVE-2025-58751","5.3,7.5","LOW,LOW,HIGH",0
zautumnz/profane-words,240..450,275,2025-09-18T16:30:04Z,package.json,0,0,,,,,0
piitaya/lovelace-mushroom-themes,240..450,275,2025-09-12T13:40:09Z,package.json,0,0,,,,,0
weinberg/SQLToy,240..450,274,2025-09-24T13:48:19Z,package.json,0,0,,,,,0
cairo-book/cairo-book,240..450,275,2025-09-19T15:22:37Z,package.json,5,0,,,,,0
Xpra-org/xpra-html5,240..450,274,2025-09-12T09:53:10Z,package.json,0,0,,,,,0
sindresorhus/terminal-image-cli,240..450,273,2025-09-12T03:08:41Z,package.json,8,0,,,,,0
posva/vuex-mock-store,240..450,273,2025-09-17T06:07:07Z,package.json,12,1,GHSA-g3ch-rx76-35fx,CVE-2024-6783,,MODERATE,0
kabirjaipal/JUGNU-MUSIC,240..450,273,2025-09-12T16:40:27Z,package.json,25,0,,,,,0
liyf-code/reverse_practice,240..450,273,2025-09-24T03:37:00Z,package.json,6,2,GHSA-xwcq-pm8m-c4vf,"CVE-2023-46233,CVE-2025-0725","7.3,9.1",CRITICAL,0
dongshuyan/PromptHelper,240..450,273,2025-09-22T07:29:59Z,package.json,0,0,,,,,0
maehr/awesome-digital-history,240..450,273,2025-09-19T02:09:16Z,package.json,26,0,,,,,0
maehr/awesome-digital-history,240..450,273,2025-09-19T02:09:16Z,package.json,26,0,,,,,0
toncenter/ton-wallet,240..450,272,2025-09-25T00:16:18Z,package.json,5,2,"GHSA-4vvj-4cpr-p986,GHSA-hc6q-2mpp-qw7j","CVE-2024-43788,CVE-2023-28154",6.4,"CRITICAL,MODERATE",0
DMontgomery40/deepseek-mcp-server,240..450,272,2025-09-23T21:15:23Z,package.json,5,3,"GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-8hc4-vh64-cxmj","CVE-2025-58754,CVE-2025-27152,CVE-2024-39338",7.5,"HIGH,HIGH,HIGH",0
doma-itachi/Youtube-shorts-block,240..450,272,2025-09-19T08:33:34Z,package.json,9,1,GHSA-67mh-4wv8-2f99,,,MODERATE,0
CloudCannon/bookshop,240..450,273,2025-09-17T08:53:42Z,package.json,76,5,"GHSA-7fh5-64p2-3v2j,GHSA-phwq-j96m-2c2q,GHSA-67mh-4wv8-2f99,GHSA-6vfc-qv3f-vr6c,GHSA-ghr5-ch3p-vcr6","CVE-2022-21670,CVE-2023-44270,CVE-2024-33883,CVE-2022-29078",9.8,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,CRITICAL,MODERATE",6
yogeshwaran01/github-stats-terminal-style,240..450,272,2025-09-24T03:21:42Z,package.json,2,1,GHSA-x77j-w7wf-fjmw,CVE-2023-2142,6.1,MODERATE,0
relay-tools/found-relay,240..450,273,2025-03-17T10:42:19Z,package.json,98,7,"GHSA-rv95-896h-c2vc,GHSA-4v9v-hfq4-rm2v,GHSA-wr3j-pwj9-hqq6,GHSA-qw6h-vgh9-j6wx,GHSA-9jgg-88mc-972h,GHSA-968p-4wvh-cqc8,GHSA-hxcc-f52p-wc94","CVE-2025-30359,CVE-2020-7660,CVE-2024-29041,CVE-2025-30360,CVE-2024-43796,CVE-2025-27789,CVE-2024-29180","5.0,8.1","MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,LOW,HIGH",0
Chadwuo/li-ji-weapp,240..450,272,2025-09-20T00:56:49Z,package.json,59,11,"GHSA-356w-63v5-8wf4,GHSA-64vr-g452-qvp3,GHSA-x8qp-wqqm-57ph,GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-g4jq-h2w9-997c,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-859w-5945-r5v3,GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8","CVE-2024-45811,CVE-2025-30208,CVE-2025-53892,CVE-2025-24010,CVE-2025-31486,CVE-2024-45812,CVE-2025-32395,CVE-2025-58751,CVE-2025-46565,CVE-2025-31125,CVE-2025-58752",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",24
mike-works/pwa-fundamentals,240..450,272,2025-08-13T22:12:00Z,package.json,57,9,"GHSA-vqfx-gj96-3w95,GHSA-wrh9-cjv3-2hpw,GHSA-r8f7-9pfq-mjmv,GHSA-4v9v-hfq4-rm2v,GHSA-wr3j-pwj9-hqq6,GHSA-f598-mfpv-gmfx,GHSA-9jgg-88mc-972h,GHSA-8c25-f3mj-v6h8","CVE-2025-30359,CVE-2023-22580,CVE-2022-21227,CVE-2023-25813,CVE-2023-22578,CVE-2020-24025,CVE-2025-30360,CVE-2023-22579,CVE-2024-29180","10.0,5.3,7.5","HIGH,CRITICAL,MODERATE,CRITICAL,CRITICAL,MODERATE,MODERATE,MODERATE",3
deepch/RTSPtoWSMP4f,240..450,271,2025-09-11T17:42:49Z,package.json,0,0,,,,,0
yoshiko-pg/o3-search-mcp,240..450,271,2025-09-16T00:13:33Z,package.json,5,0,,,,,0
w3c/webidl2.js,240..450,271,2025-09-11T06:38:39Z,package.json,12,0,,,,,0
dh1011/subscription-manager,240..450,271,2025-09-24T19:49:46Z,package.json,24,2,"GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6","CVE-2025-58754,CVE-2025-27152",7.5,"HIGH,HIGH",0
microsoft/vscode-typescript-next,240..450,271,2025-09-25T00:05:34Z,package.json,3,0,,,,,0
googleads/googleads-ima-html5,240..450,271,2025-09-14T04:25:26Z,package.json,0,0,,,,,0
multisynq/multisynq-client,240..450,271,2025-09-24T07:47:36Z,package.json,19,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-58751",5.3,"LOW,LOW",0
Ad1euDa1e/VueCrack,240..450,270,2025-09-25T03:06:22Z,package.json,0,0,,,,,0
sanketnighot/sat-token-deployer-ui,240..450,270,2025-09-22T21:10:09Z,package.json,18,16,"GHSA-75v8-2h7p-7m2m,GHSA-8hc4-vh64-cxmj,GHSA-3h52-269p-cp9r,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-fjxv-7rqg-78g4,GHSA-7gfc-8cq8-jh5f,GHSA-g77x-44xx-532m,GHSA-f82v-jwr5-mffw,GHSA-fr5h-rqp8-mj6g,GHSA-g5qg-72qw-gw5v,GHSA-xv57-4mr9-wg8v,GHSA-gp8f-8m3g-qvj9,GHSA-4342-x723-ch2f,GHSA-7m27-7ghc-44w9,GHSA-qpjv-v59x-3qc4","CVE-2025-58754,CVE-2024-56332,CVE-2025-55173,CVE-2024-39338,CVE-2025-57822,CVE-2025-27152,CVE-2024-51479,CVE-2025-48068,CVE-2025-32421,CVE-2024-34351,CVE-2024-47831,CVE-2025-46653,CVE-2025-57752,CVE-2025-29927,CVE-2024-46982,CVE-2025-7783",7.5,"HIGH,HIGH,HIGH,CRITICAL,LOW,HIGH,MODERATE,HIGH,HIGH,MODERATE,LOW,CRITICAL,LOW,MODERATE,MODERATE,MODERATE",51
scratchfoundation/scratch-render,240..450,270,2025-09-23T16:28:19Z,package.json,37,3,"GHSA-3c6g-pvg8-gqw2,GHSA-q849-wxrc-vqrp,GHSA-8mmm-9v2q-x3f9","CVE-2020-7712,CVE-2022-37611",7.2,"CRITICAL,HIGH,CRITICAL",0
WhiteSevs/TamperMonkeyScript,240..450,271,2025-09-24T17:50:11Z,package.json,70,0,,,,,0
luciopaiva/witchcraft,240..450,270,2025-09-17T21:41:12Z,package.json,10,2,"GHSA-cq8c-xv66-36gw,GHSA-xf8x-j4p2-f749","CVE-2025-54793,CVE-2025-55303",,"MODERATE,MODERATE",0
cenfun/monocart-reporter,240..450,270,2025-09-24T19:31:39Z,package.json,41,0,,,,,0
sindresorhus/yn,240..450,270,2025-08-22T08:55:00Z,package.json,3,0,,,,,0
Reggionick/s3-deploy,240..450,269,2025-09-17T15:18:24Z,package.json,6,0,,,,,0
cypress-io/cypress-example-todomvc,240..450,268,2025-09-02T21:47:46Z,package.json,20,2,"GHSA-5g97-whc9-8g7j,GHSA-8r4g-cg4m-x23c",CVE-2023-26111,,"HIGH,MODERATE",0
spr-networks/super,240..450,270,2025-09-24T11:38:36Z,package.json,70,1,GHSA-4vvj-4cpr-p986,CVE-2024-43788,6.4,MODERATE,0
OfficeDev/office-js-snippets,240..450,268,2025-09-22T23:44:50Z,package.json,18,1,,CVE-2025-9308,3.3,,0
pluginpal/strapi-plugin-config-sync,240..450,269,2025-09-11T11:20:09Z,package.json,76,4,"GHSA-p6mc-m468-83gw,GHSA-35jh-r3h4-6jhm,GHSA-jf85-cpcp-j695,GHSA-29mw-wpgm-hmr9","CVE-2021-23337,CVE-2020-28500,CVE-2019-10744,CVE-2020-8203",7.2,"CRITICAL,HIGH,MODERATE,HIGH",0
asantaga/wiserHomeAssistantPlatform,240..450,268,2025-09-21T05:13:21Z,package.json,0,0,,,,,0
EliteProTech/ELITE-PRO-V1,240..450,268,2025-09-24T11:30:29Z,package.json,38,6,"GHSA-4hjh-wcwx-xvwj,GHSA-fjxv-7rqg-78g4,GHSA-pxg6-pf52-xh8x,GHSA-mhxj-85r3-2x55","CVE-2025-58754,CVE-2022-36313,CVE-2015-9236,CVE-2017-18589,CVE-2024-47764,CVE-2025-7783","7.5,5.5,5.3,7.5","LOW,HIGH,HIGH,CRITICAL",1
shiffman/LearningProcessing-p5.js,240..450,268,2025-08-25T19:35:24Z,package.json,0,0,,,,,0
MauriceButler/cryptr,240..450,268,2025-09-21T18:31:00Z,package.json,1,0,,,,,0
ticketz-oss/ticketz,240..450,268,2025-09-24T23:12:05Z,package.json,149,7,"GHSA-8hc4-vh64-cxmj,GHSA-8hfj-j24r-96c4,GHSA-wc69-rhjr-hc9g,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-qw6h-vgh9-j6wx","CVE-2025-58754,CVE-2024-39338,CVE-2020-28481,CVE-2024-43796,CVE-2025-27152,CVE-2022-24785,CVE-2022-31129","7.5,7.5,7.5,5.0,5.3","HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW",3
projectdiscovery/nuclei-action,240..450,267,2025-09-23T13:45:58Z,package.json,5,0,,,,,0
shridhar-tl/jira-assistant,240..450,267,2025-09-19T15:33:22Z,package.json,49,0,,,,,0
dekart-xyz/dekart,240..450,267,2025-09-24T22:36:33Z,package.json,45,5,"GHSA-xwcq-pm8m-c4vf,GHSA-jqfw-vq24-v9c3,GHSA-g4jq-h2w9-997c,GHSA-c2qf-rxjj-qqgw,GHSA-3xq5-wjfh-ppjc","CVE-2023-22467,CVE-2023-46233,CVE-2025-58752,CVE-2022-25883,CVE-2025-58751","5.3,9.1,5.3,7.5","HIGH,CRITICAL,LOW,LOW,HIGH",0
apache/echarts-theme-builder,240..450,266,2025-09-11T05:59:14Z,package.json,5,0,,,,,0
oracle-quickstart/oci-cloudnative,240..450,268,2025-09-05T18:05:50Z,package.json,99,26,"GHSA-5g97-whc9-8g7j,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-qwcr-r2fm-qrc7,GHSA-wf5p-g6vw-rhxx,GHSA-9gqv-wp59-fq42,GHSA-48ww-j4fc-435p,GHSA-hwqf-gcqm-7353,GHSA-4jpv-8r57-pv7j,GHSA-p3rp-vmj9-gv6v,GHSA-7fh5-64p2-3v2j,GHSA-rv95-896h-c2vc,GHSA-fj58-h2fr-3pp2,GHSA-9h6g-pr28-7cqp,GHSA-v923-w3x8-wh69,GHSA-8r4g-cg4m-x23c,GHSA-qw6h-vgh9-j6wx,GHSA-3965-hpx2-q597,GHSA-cj7v-w2c7-cp7c,GHSA-cph5-m8f7-6c5x,GHSA-m4gq-x24j-jpmf,GHSA-4f6x-49g2-99fm,GHSA-fx4w-v43j-vc45,GHSA-c7qv-q95q-8v27,GHSA-x3vm-38hw-55wf,GHSA-4www-5p9h-95mh","CVE-2021-3749,CVE-2024-29041,CVE-2025-27152,CVE-2020-7769,CVE-2024-43796,CVE-2024-36361,CVE-2024-29409,CVE-2025-32997,CVE-2024-21536,CVE-2022-25896,CVE-2022-33171,CVE-2021-43861,CVE-2025-58754,CVE-2023-26111,CVE-2024-45590,CVE-2023-45857,CVE-2023-44270,CVE-2023-26108,CVE-2021-35513,CVE-2022-31108,CVE-2019-18413,CVE-2025-32996,CVE-2021-23400","7.5,5.3,6.3,9.8,7.5,7.5,7.5,4.8,4.1,5.0","MODERATE,HIGH,HIGH,MODERATE,CRITICAL,MODERATE,MODERATE,HIGH,MODERATE,CRITICAL,CRITICAL,MODERATE,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,HIGH,MODERATE,LOW,MODERATE",1
elixir-lang/tree-sitter-elixir,240..450,266,2025-09-17T06:13:13Z,package.json,6,0,,,,,0
SilvaTechB/silva-md-bot,240..450,267,2025-09-22T20:01:18Z,package.json,82,11,"GHSA-rv95-896h-c2vc,GHSA-8hc4-vh64-cxmj,GHSA-4hjh-wcwx-xvwj,GHSA-qw6h-vgh9-j6wx,GHSA-jr5f-v2jv-69x6,GHSA-cxrh-j4jr-qwg3,GHSA-wf5p-g6vw-rhxx,GHSA-25hc-qcg6-38wj,GHSA-vp56-6g26-6827,GHSA-c76h-2ccp-4975","CVE-2025-58754,CVE-2022-2596,CVE-2024-39338,CVE-2024-29041,CVE-2024-43796,CVE-2025-27152,CVE-2025-22150,CVE-2025-47279,CVE-2015-9236,CVE-2023-45857,CVE-2024-38355","5.9,5.3,5.0,7.5","MODERATE,MODERATE,LOW,MODERATE,MODERATE,LOW,MODERATE,HIGH,HIGH,HIGH",0
nextcloud/polls,240..450,267,2025-09-25T01:29:02Z,package.json,43,2,,"CVE-2017-0888,CVE-2022-39210","4.3,4.3,3.2,3.2,3.2,3.2,4.3,3.2,3.2,3.2,3.2",,0
diegodlh/zotero-cita,240..450,266,2025-09-24T05:53:05Z,package.json,19,2,"GHSA-4vvj-4cpr-p986,GHSA-hc6q-2mpp-qw7j","CVE-2024-43788,CVE-2023-28154",6.4,"CRITICAL,MODERATE",0
XadillaX/chinese-random-name,240..450,266,2025-09-03T13:16:59Z,package.json,6,0,,,,,0
sindresorhus/callsites,240..450,266,2025-09-09T08:53:53Z,package.json,3,0,,,,,0
auth0/auth0-deploy-cli,240..450,266,2025-09-17T07:06:43Z,package.json,39,1,,CVE-2025-0725,7.3,,0
RyanZim/EJS-Lint,240..450,266,2025-09-22T01:24:54Z,package.json,13,0,,,,,0
fastify/middie,240..450,266,2025-09-23T19:01:21Z,package.json,14,2,GHSA-mg2h-6x62-wpwc,"CVE-2022-41919,CVE-2025-32442","7.5,4.2",HIGH,0
